,User-ID,ISBN,Book-Rating,Number of book ratings
356763,70999,000715786X,8,5
356764,70999,0142002623,7,9
356770,110934,0312289901,6,10
356773,70999,034073339X,8,6
356775,155027,0684833492,9,5
356778,150498,0767905288,10,15
356779,153662,0767905288,9,15
356781,223154,0767905288,7,15
356784,125519,0786868414,10,16
356789,70999,0895261901,9,17
356790,75819,0895261901,9,17
356791,70999,1567407757,10,5
356793,178667,1567407757,9,5
356800,254971,0385173628,10,6
356801,71470,0394527771,10,6
356803,164675,0394527771,8,6
356804,204864,0394527771,10,6
356812,134837,0571143725,2,7
356813,148199,0571143725,10,7
356814,164096,0571143725,9,7
356817,119858,0671255274,10,5
356826,71470,0967038405,7,6
356829,220240,0967038405,7,6
356836,98391,0373691351,8,6
356837,135265,0373691351,8,6
356849,227250,037379049X,10,7
356852,98391,0373790503,8,10
356858,227250,0373790503,10,10
356859,71568,0373790619,8,5
356862,227250,0373790619,10,5
356865,135265,0373790872,8,10
356866,164828,0373790872,6,10
356868,227250,0373790872,10,10
356870,258185,0373790872,6,10
356873,98391,0373791011,9,6
356874,114368,0373791011,5,6
356876,135265,0373791011,7,6
356877,227250,0373791011,10,6
356885,153662,0380765365,9,5
356896,108155,0671727699,8,5
356899,163761,0821735691,7,5
356902,204474,0836250907,6,5
356909,201290,972210277X,8,6
356910,71612,9722314483,10,6
356911,71612,9722905406,9,5
356913,71612,9724127001,8,7
356914,71612,9725300564,8,6
356916,71612,9727112943,8,7
356917,71612,9728579063,6,6
356938,71712,0345369343,7,14
356941,166123,0345369343,9,14
356944,225886,0345369343,10,14
356945,257204,0345369343,10,14
356948,107951,0345388186,9,12
356949,169682,0345388186,5,12
356950,189835,0345388186,5,12
356954,126697,0380762277,10,9
356955,177458,0380762277,7,9
356956,266522,0380762277,10,9
356958,121251,0380763664,9,8
356960,137688,0380763664,10,8
356961,152435,0380763664,6,8
356972,234828,0439282462,9,15
356973,273086,0439282462,10,15
356976,86243,0446670634,8,7
356982,71712,0451450876,7,5
356990,256407,0525934553,4,10
356995,240401,0553105639,10,6
356997,92547,0553803220,10,13
356998,98391,0553803220,9,13
357000,173684,0553803220,6,13
357007,93047,0671023853,7,5
357012,140036,0671689495,8,10
357023,275970,0694519405,8,5
357024,71712,0717284735,5,11
357025,116599,0717284735,10,11
357026,117384,0717284735,10,11
357027,119749,0717284735,5,11
357034,96776,0843947934,7,5
357037,226006,0843947934,3,5
357039,98391,0843948981,9,6
357045,234828,1560768304,9,7
357046,257204,1560768304,10,7
357048,71739,3404136012,8,5
357050,71739,3404146697,8,7
357052,160032,342310841X,9,9
357056,132492,3442352266,10,10
357057,71739,3442421357,9,17
357062,107951,3442429552,6,25
357064,201548,3442429552,7,25
357065,71739,3442439736,9,17
357073,71739,3499229927,8,7
357075,71739,3551580812,8,5
357076,71739,3551580820,8,5
357078,132492,3596130735,9,8
357079,241198,3596130735,6,8
357082,71739,3746612160,7,8
357089,263325,0002005115,9,8
357093,72214,0330342681,10,8
357101,225087,0395477824,10,7
357104,72214,0452278155,8,8
357107,225087,0452278155,10,8
357112,220278,0671732455,8,5
357117,189334,0684829916,9,12
357119,225087,0684829916,10,12
357121,72214,0807068195,8,8
357123,72352,0312959788,8,5
357125,153662,0312959788,9,5
357132,153662,0312968930,9,12
357133,182085,0312968930,10,12
357135,242006,0312968930,8,12
357137,72352,0373122403,7,6
357143,72352,0373226020,6,6
357146,177690,0373226020,6,6
357147,182085,0373226020,9,6
357150,76151,0373291221,5,9
357153,182085,0373291221,5,9
357159,182085,0380776162,10,12
357160,210035,0380776162,9,12
357161,229011,0380776162,7,12
357162,242006,0380776162,10,12
357163,258185,0380776162,9,12
357164,72352,0380780747,8,13
357168,242006,0380780747,10,13
357170,98391,0380820692,9,12
357174,182085,0380820692,9,12
357175,182086,0380820692,10,12
357182,242006,0440220769,9,10
357185,72352,0440235626,7,6
357186,123883,0440235626,5,6
357190,72352,0440236940,6,10
357192,98391,0440236940,9,10
357193,153662,0440236940,10,10
357200,153662,0446356077,8,6
357201,182085,0446356077,5,6
357203,182085,0446604798,5,6
357211,212965,0451408438,8,11
357212,227250,0451408438,5,11
357218,72352,0505523426,7,9
357224,72352,0505524635,6,5
357225,98391,0505524635,8,5
357229,72352,0505524694,6,6
357230,98391,0505524694,9,6
357239,72352,0515130133,6,9
357243,206074,0515130133,6,9
357246,72352,0553563327,7,14
357248,81492,0553563327,8,14
357255,258185,0553563327,7,14
357257,72352,0671670069,10,25
357258,76151,0671670069,10,25
357260,123883,0671670069,5,25
357264,153662,0671670069,9,25
357270,242006,0671670069,10,25
357275,273113,0671670069,5,25
357280,182085,0821751948,5,5
357287,72352,0843941081,10,7
357296,163761,084394319X,8,8
357298,194676,084394319X,5,8
357300,72352,0843947233,8,5
357305,88677,0843949201,7,5
357318,128835,0060928115,9,5
357324,72451,0330303287,7,5
357336,131855,0671010212,7,11
357339,226482,0671010212,7,11
357346,72451,0722119577,10,11
357351,72451,0753503921,8,7
357352,126296,0753503921,9,7
357356,187520,1841210307,10,8
357365,160819,0061095508,10,11
357367,206567,0061095508,7,11
357373,209516,0140430172,8,10
357374,239594,0140430172,7,10
357376,95010,0140430822,9,11
357378,180651,0140430822,8,11
357389,235105,039330762X,10,9
357393,72992,2070360601,7,9
357396,222912,2070363430,8,12
357397,223386,2070363430,10,12
357398,72992,2070367894,9,5
357404,125203,2253004367,7,7
357406,172888,2253004367,9,7
357410,105187,2253012351,5,6
357415,90232,2253058157,8,6
357416,172888,2253058157,7,6
357419,259155,2253076406,7,6
357426,137190,226401699X,6,6
357442,194600,0375758615,8,10
357447,107784,0440217814,5,11
357457,88733,087857395X,9,8
357460,132663,087857395X,8,8
357462,158295,087857395X,7,8
357470,102647,0020415133,7,6
357475,78834,0044409494,10,12
357479,206534,0044409494,10,12
357480,237748,0044409494,10,12
357481,260183,0044409494,10,12
357507,107784,0061010057,5,9
357521,98391,0061061239,9,8
357527,124487,0061093580,10,19
357543,226965,0061094048,7,20
357547,193499,0061095907,8,7
357555,223087,0062517473,4,5
357558,95359,0064473473,8,9
357563,92861,0142000213,5,12
357565,178199,0142000213,10,12
357566,179733,0142000213,10,12
357567,179734,0142000213,10,12
357570,265115,0142000213,7,12
357574,165319,0152017992,6,5
357577,77181,0312206798,5,7
357582,136139,0312277032,9,10
357585,264031,0312277032,10,10
357595,98391,0312288778,10,7
357596,156214,0312288778,10,7
357597,235105,0312288778,7,7
357609,136348,0312963319,6,6
357629,204591,0312977433,3,17
357630,227447,0312977433,7,17
357639,119369,0316286869,10,10
357640,124363,0316286869,10,10
357642,184532,0316286869,10,10
357643,248718,0316286869,8,10
357646,96554,0316614300,7,9
357647,162639,0316614300,5,9
357655,166123,0345337565,7,8
357658,236283,0345337565,10,8
357670,98391,0345443225,9,7
357674,98391,0345462351,10,7
357676,158295,0345462351,9,7
357681,98391,0345463935,10,8
357682,122793,0345463935,9,8
357683,234359,0345463935,5,8
357689,98391,0373441789,10,6
357693,98391,0373441797,10,8
357698,98391,0373441819,8,5
357702,98391,0373441827,8,6
357708,98391,0373441908,9,5
357711,268330,0373441908,8,5
357713,98391,0373441959,10,5
357715,216012,0373441959,8,5
357722,162639,0373836007,7,6
357724,234359,0373836007,6,6
357725,269890,0373836007,6,6
357734,93047,0375704833,8,10
357735,94347,0375704833,8,10
357736,127359,0375704833,8,10
357737,217106,0375704833,8,10
357744,127359,0375811745,8,5
357745,147141,0375811745,7,5
357760,239584,0380603438,6,9
357767,238179,0380760061,8,8
357769,158295,0380777207,5,5
357788,219546,0380791412,9,14
357810,87555,0385492162,10,10
357811,105979,0385492162,5,10
357819,149908,0413772470,7,6
357820,166922,0413772470,8,6
357821,225986,0413772470,9,6
357823,107784,0425110931,5,11
357832,98391,0425190692,7,8
357835,216012,0425190692,7,8
357852,127359,0439164575,8,7
357857,162052,0439401399,10,6
357869,95359,0440220297,9,9
357870,127359,0440220297,7,9
357894,179734,0440418526,10,6
357898,204864,0449004554,4,5
357900,267249,0449004554,5,5
357903,95903,0449227847,9,20
357905,136252,0449227847,9,20
357908,200226,0449227847,7,20
357913,273979,0449227847,5,20
357916,95903,0449227863,8,17
357919,200226,0449227863,7,17
357927,95903,044922788X,8,14
357930,200226,044922788X,7,14
357936,95903,0449227898,8,15
357937,111847,0449227898,7,15
357940,200226,0449227898,7,15
357946,95903,0449227944,7,19
357947,111847,0449227944,10,19
357951,200226,0449227944,7,19
357952,208406,0449227944,8,19
357958,89602,0449704165,7,10
357974,158295,0451188969,7,14
357975,244685,0451188969,5,14
357983,98391,0451206746,9,6
357984,224809,0451206746,2,6
357985,252865,0451206746,8,6
357987,98391,0451210204,9,6
357993,98391,045121076X,10,5
358000,216012,0451410874,8,9
358002,240756,0451410874,7,9
358005,98391,0451411374,10,6
358009,98391,0451411404,10,6
358010,182993,0451411404,7,6
358013,110973,0451458044,9,6
358017,274061,0451458044,10,6
358023,98391,0452283388,8,9
358034,265889,0505525860,6,5
358036,86145,0515114618,6,6
358041,107784,0515121959,5,16
358044,163973,0515121959,6,16
358047,244685,0515121959,9,16
358053,244627,0515128325,10,12
358055,95359,051512950X,7,5
358062,218608,0553213288,9,8
358064,238065,0553213288,8,8
358069,98391,0553587242,10,7
358086,225199,0671039385,6,8
358094,104636,0671556037,9,9
358096,123981,0671556037,8,9
358101,244627,0671556037,10,9
358126,93047,0671890840,7,5
358129,91026,0671899546,7,6
358134,82407,0684834812,8,9
358138,236757,0684834812,8,9
358142,98391,0688174582,9,20
358155,231210,0688179096,8,5
358169,76499,0698118626,10,7
358170,127359,0698118626,8,7
358171,244420,0698118626,5,7
358172,256167,0698118626,10,7
358176,133747,0743245733,8,15
358181,239584,0743245733,8,15
358185,98391,0743423550,9,10
358189,98391,0743423585,5,9
358191,158295,0743423585,7,9
358193,193898,0743423585,7,9
358196,98391,074342364X,10,6
358198,225886,074342364X,8,6
358207,193499,0747235473,7,10
358222,95991,077832057X,4,6
358223,98391,077832057X,10,6
358224,136010,077832057X,6,6
358225,234359,077832057X,7,6
358228,98391,0778320642,8,5
358229,146803,0778320642,6,5
358230,234359,0778320642,5,5
358232,104636,0786005386,9,6
358237,104399,0786011327,10,6
358241,98391,0786014814,9,5
358244,98391,0786014822,9,11
358256,152186,0786015624,5,5
358262,98391,0786015845,10,6
358276,85757,0786884649,7,12
358282,204359,0786888245,10,7
358283,242299,0786888245,7,7
358301,96554,0807281956,9,10
358304,86243,0807282324,9,6
358305,159506,0807282324,8,6
358308,86243,0807282596,8,5
358311,138097,0811832414,4,15
358312,268657,0811832414,7,15
358314,98647,0812512456,8,18
358319,119248,0812512456,5,18
358322,254465,0812512456,10,18
358334,156467,0821766139,10,12
358347,98391,0821772996,8,12
358358,98391,0821776053,10,6
358364,113519,0829416870,8,5
358370,123981,0843945672,8,6
358381,110973,0843950412,6,8
358384,185233,0843950412,7,8
358398,226006,084395096X,1,5
358400,110973,0843952164,9,7
358403,226006,0843952164,9,7
358412,138995,0913515353,10,7
358414,246247,0913515353,10,7
358422,174892,1551665468,6,9
358426,73394,1551665727,8,11
358431,158295,1551665727,8,11
358448,123430,1551666472,9,10
358455,229551,1551666677,1,13
358458,98391,1551667037,8,5
358462,98391,1551667126,8,23
358463,106225,1551667126,3,23
358473,193499,1551667126,6,23
358476,234359,1551667126,3,23
358479,92810,155166870X,6,14
358480,98391,155166870X,9,14
358492,216012,1551669579,8,6
358495,135149,1558532854,10,11
358496,187520,1558532854,10,11
358497,203240,1558532854,10,11
358504,78846,1569060193,10,5
358505,88733,1569060193,10,5
358508,121170,1573245577,8,9
358511,229551,1573245577,9,9
358522,94242,0020427115,9,10
358524,234828,0020427115,9,10
358525,264152,0020427115,5,10
358531,120565,0156004682,9,12
358537,265115,0312971931,3,5
358538,73651,0345418689,8,8
358539,80555,0345418689,6,8
358542,254899,0345418689,3,8
358543,73651,0373263597,7,6
358545,174892,0373263597,7,6
358552,73651,0380786982,8,7
358567,73651,0380896419,6,12
358568,88733,0380896419,8,12
358574,179718,0380896419,9,12
358576,73651,0439087597,7,9
358577,197659,0439087597,9,9
358578,73651,044021906X,7,8
358584,98391,044100847X,8,6
358585,222204,044100847X,10,6
358586,254206,044100847X,9,6
358587,73651,044100928X,8,9
358589,223231,044100928X,10,9
358592,171118,0446400882,7,10
358597,266753,0446400882,8,10
358601,140069,0446603635,6,8
358602,205980,0446603635,7,8
358609,248718,0449001873,5,9
358611,73651,0451205006,8,8
358614,88693,0451524276,8,7
358615,125039,0451524276,5,7
358622,196160,0553580604,8,12
358623,254899,0553580604,9,12
358626,184465,0671319744,5,13
358629,254377,0671319744,8,13
358636,158295,0804114250,7,10
358641,73651,0812542991,8,7
358644,209875,0812542991,6,7
358645,234721,0812542991,9,7
358654,73681,0060591838,8,6
358656,73681,0060930179,9,9
358659,73681,0062513346,9,13
358660,94242,0062513346,7,13
358663,251394,0062513346,6,13
358669,201290,0140165215,6,11
358671,73681,0151004218,9,9
358672,73681,0156996936,9,5
358673,161041,0156996936,10,5
358674,73681,0192838717,7,7
358675,73681,0312254997,7,15
358677,97324,0312254997,8,15
358684,73681,0312308159,7,5
358685,98391,0312308159,8,5
358688,73681,0312870361,9,5
358689,76223,0312870361,6,5
358692,73681,0312971184,9,9
358693,270713,0312971184,9,9
358694,73681,0312977875,9,6
358698,73681,0385492103,8,5
358699,129503,0385492103,9,5
358703,73681,0451524357,7,9
358704,76626,0451524357,10,9
358705,83671,0451524357,9,9
358706,138198,0451524357,8,9
358708,171118,0451524357,7,9
358717,73681,0679783504,8,9
358719,73681,0749386460,7,9
358720,78973,0749386460,7,9
358722,264317,0749386460,7,9
358723,73681,0836210255,9,5
358724,78973,0836210255,9,5
358729,73681,9505118678,8,5
358730,97324,9505118678,9,5
358731,73681,9505156944,10,8
358732,78973,9505156944,9,8
358733,80538,9505156944,10,8
358739,73681,9724118487,10,5
358740,201290,9724118487,10,5
358741,73681,9727110800,10,5
358743,73681,9895550138,9,6
358754,258152,0060516054,5,9
358755,73923,0061044636,8,20
358756,75081,0061044636,8,20
358757,158433,0061044636,5,20
358760,217318,0061044636,5,20
358761,232579,0061044636,6,20
358765,160558,0295968265,7,5
358766,229741,0295968265,8,5
358767,73923,0312288468,7,5
358773,73923,0609605461,10,7
358778,138198,0679601686,9,9
358779,177432,0679601686,10,9
358780,268030,0679601686,10,9
358790,138198,0743448790,9,5
358796,73923,0809224763,6,9
358797,121170,0809224763,9,9
358798,242299,0809224763,10,9
358799,73923,0875962955,8,14
358808,258534,0875962955,7,14
358809,73923,1585421170,8,9
358810,97874,1585421170,10,9
358817,216012,0373245491,8,9
358823,135265,0373245556,9,6
358824,216012,0373245556,8,6
358829,160541,0553288555,6,14
358830,180348,0553288555,10,14
358832,247447,0553288555,10,14
358837,102702,0778320146,10,8
358839,258185,0778320146,8,8
358840,265889,0778320146,8,8
358844,244627,1551664860,10,6
358851,75081,0393046885,9,8
358855,75081,0525936408,6,5
358863,75081,0914728679,5,6
358870,75081,156170640X,10,6
358873,275020,156170640X,6,6
358874,75081,1573226114,10,9
358876,127233,1573226114,6,9
358878,75115,0140621903,8,14
358879,88283,0140621903,8,14
358883,135360,0140621903,9,14
358884,195116,0140621903,6,14
358885,215942,0140621903,6,14
358886,223231,0140621903,9,14
358887,246617,0140621903,10,14
358890,105028,1853260126,8,18
358893,161752,1853260126,5,18
358897,276018,3150000122,7,7
358900,107951,3150000335,7,9
358903,75115,3257214367,9,6
358906,75115,3404131037,5,5
358907,215225,3404131037,6,5
358908,75115,3423009152,7,7
358911,170184,3423013907,8,11
358912,75115,3423127961,9,7
358915,75115,3426776049,8,8
358917,75115,3442309174,8,7
358918,160032,3442309174,8,7
358920,75115,3442452368,8,6
358921,75115,344272984X,9,7
358923,75115,3473580082,7,13
358925,75115,3492231985,7,7
358926,75115,3492234690,9,9
358928,276018,3492234690,10,9
358930,75115,3499121581,8,19
358932,160032,3499121581,8,19
358933,222488,3499121581,9,19
358937,75115,3499224615,9,16
358939,75115,3499224623,9,14
358940,276018,3499224623,10,14
358942,75115,3552048383,7,8
358944,75115,3570002942,8,8
358945,276018,3570002942,9,8
358946,75115,3596144167,8,8
358952,75115,3932069102,6,7
358953,75115,3936819009,6,11
358955,202173,3936819009,10,11
358956,276018,3936819009,10,11
358958,255489,006095647X,7,5
358959,258938,006095647X,2,5
358960,75591,0060976683,9,5
358961,75591,0140062866,6,7
358963,144910,0140062866,9,7
358965,76499,0312241224,10,15
358969,223087,0312241224,5,15
358971,276463,0312241224,9,15
358972,75591,0316107387,10,23
358973,79441,0316107387,8,23
358974,105517,0316107387,6,23
358975,123094,0316107387,10,23
358976,145449,0316107387,10,23
358980,181076,0316107387,7,23
358981,185233,0316107387,5,23
358982,196108,0316107387,9,23
358986,227447,0316107387,9,23
358987,264321,0316107387,8,23
358988,75591,0316107417,10,19
358990,123094,0316107417,10,19
358992,145449,0316107417,10,19
358995,198012,0316107417,9,19
358996,210959,0316107417,9,19
358998,262998,0316107417,8,19
359000,75591,0316314781,10,5
359003,236757,0316314781,3,5
359004,270713,0316314781,7,5
359005,75591,0316355569,8,5
359010,97754,0316360678,10,5
359019,75591,0375702695,9,6
359020,129851,0375702695,7,6
359021,75591,0375727191,10,5
359028,203240,0385471106,8,7
359029,75591,0399142819,7,7
359030,95359,0399142819,8,7
359033,204359,0399142819,6,7
359036,144531,0399527737,9,6
359038,75591,044021985X,9,10
359039,95359,044021985X,9,10
359043,271448,044021985X,8,10
359046,249894,0449910091,3,5
359047,75591,0451162617,8,7
359054,75591,0451522737,10,5
359055,75591,0451525663,10,9
359057,129716,0451525663,7,9
359061,75591,0452278236,8,6
359062,141491,0452278236,8,6
359064,266753,0452278236,8,6
359065,75591,0525245456,6,5
359068,93047,0553273736,7,7
359074,75591,0609600923,9,9
359081,75591,0679415599,7,7
359085,206534,0679415599,9,7
359087,75591,0684804018,7,7
359095,192093,0684841231,8,6
359097,75591,0684843129,5,7
359099,239584,0684843129,8,7
359102,181076,0684865343,8,5
359105,75591,0689836023,6,5
359108,75591,0743405978,8,5
359109,244627,0743405978,8,5
359112,152186,0786888512,8,5
